TIMESTAMP,UserID,Location_Type,Location_Inside_or_Outside,Number_of_People_Present,Time_Spent_on_Location,Wearing_Masks,Staff_Properly_Wearing_PPE,People_Properly_Wearing_PPE,Social_Distancing,Additional_Measures_in_Place,Number_of_People_in_the_Party,All_Members_of_Household,All_Members_of_Support_Bubble,Quality_of_the_Airflow,Temperature_in_Venue,Humidity_in_Venue,Clean_after_Every_Usage,Any_Contact_Between_Members,Physical_Activity,Exposure_Led_to_Contamination,Risk_of_Contamination
16/01/20 15:24,544f3ecd-d175-464f-b70b-edea50bf3d53,12,1,3,1,0,0,0,0,0,2,1,0,2,1,1,3,0,0,0,0
16/01/20 15:27,5c2921a0-0cf7-4f90-8051-8d67963e1f92,5,0,2,3,0,0,0,0,1,2,1,1,1,2,0,3,2,2,2,0
16/01/20 15:30,82882d30-f3f8-4008-ab57-8be6b31309b4,4,0,3,2,0,0,0,0,1,1,1,0,2,1,0,2,2,2,2,1
16/01/20 15:33,81fe0575-cddb-489a-8f4f-514b22b05903,5,0,2,5,0,0,0,0,0,2,1,0,1,2,0,3,2,2,2,1
16/01/20 15:37,d6bfb8dd-0b19-4fc4-ac81-1135b0c2592f,5,0,2,6,0,0,0,0,0,1,1,0,1,1,1,3,2,2,2,1
16/01/20 15:40,61ea2199-258d-4728-b880-12b5e60956c9,10,0,2,2,0,0,0,0,1,2,0,0,2,2,0,3,2,2,2,0
16/01/20 15:40,3e59f3aa-b003-4790-bd71-70001c476c40,16,0,2,3,0,0,0,1,0,2,1,0,0,1,1,2,2,2,2,0
16/01/20 15:41,a74a1198-93e8-4767-9e5e-39bdb5600a89,16,0,3,6,0,0,0,0,0,0,1,0,1,2,0,1,2,2,0,1
16/01/20 15:44,0ceca16f-2114-4614-acea-0177ac6f17ba,16,0,3,1,0,0,0,0,1,1,1,0,3,1,0,2,2,2,2,0
16/01/20 15:47,c60882eb-303f-49da-887a-be9ca335844c,2,0,0,5,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,1
16/01/20 15:51,0d5979ad-19ae-4f99-b944-5e0c1dd511e6,5,0,2,6,0,1,1,1,0,1,1,0,0,1,0,3,2,2,2,1
16/01/20 15:54,873a4b6f-81d7-4678-b37b-63de113ff39f,8,0,2,6,0,0,1,1,1,2,1,0,0,1,0,3,2,2,2,1
16/01/20 15:58,6cc093e9-2261-4baa-b36c-f66a9cdd92c3,0,0,3,2,0,0,0,0,0,2,1,0,2,1,0,2,2,2,0,1
16/01/20 16:00,ec80d9ef-b386-4110-a1d8-f1828331e11e,4,0,2,2,0,0,1,0,1,1,1,0,0,1,1,2,2,2,0,0
16/01/20 16:03,f57a237e-c070-45e3-8e2b-5403835f4111,16,0,3,6,0,0,0,0,0,2,1,0,0,2,1,1,2,2,2,0
16/01/20 16:04,53725055-c0d3-402d-a3aa-d2c7d2d9eb67,16,0,3,6,0,0,0,0,0,2,1,0,1,1,0,2,2,2,2,0
16/01/20 16:07,8eea3d74-1ed0-4d52-99b9-09edfaeabed2,3,0,3,1,0,0,0,0,0,1,1,0,1,1,0,2,2,2,2,0
16/01/20 16:10,3b6f1c1d-f0e3-4f7d-b403-e7c9242488f1,18,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,2,2,1
16/01/20 16:11,c434ce41-26d5-46d6-8113-1f1bb943a4c5,7,0,2,2,0,0,1,0,0,1,1,0,2,1,1,2,2,2,2,0
16/01/20 16:13,2d59fd7b-4cf7-4c4c-8a2c-a4e52f32c009,16,1,2,2,0,0,0,0,1,2,0,0,1,1,0,2,0,0,2,0
16/01/20 16:17,8abf9c4d-bd9f-4dac-a5a0-34a5a9be51f7,8,0,3,6,0,0,0,0,0,1,1,0,2,1,0,3,2,2,2,1
16/01/20 16:21,790d3a86-a80b-49f2-bda8-85df5778b493,12,1,3,1,0,0,0,0,1,1,1,0,0,2,0,3,0,0,2,0
16/01/20 16:21,0d877148-ab63-44ea-b4a1-b69d80567f42,2,0,1,8,0,0,0,0,1,3,1,0,2,1,1,3,2,2,0,0
16/01/20 16:21,15c85c2c-d64a-411d-a9df-d7d2a0edf0eb,18,0,3,2,0,0,0,0,0,1,0,0,3,1,0,3,2,2,0,0
16/01/20 16:22,0164a011-125d-4e39-a4eb-d9041aeb27fd,8,0,2,1,0,0,1,0,0,1,1,0,0,1,0,3,2,2,2,0
16/01/20 16:24,c6fa0651-d5e0-4fac-a025-6f456e6158d4,15,0,3,3,0,0,0,0,0,1,0,0,1,1,0,3,2,2,2,0
16/01/20 16:27,52e23b3a-bbc5-4af6-8215-d1144cff7535,3,0,3,7,0,0,0,0,0,0,1,0,3,1,0,2,2,2,0,1
16/01/20 16:31,3f7217c4-eb58-4ccf-8e6a-4fb36bca602a,15,0,3,6,0,0,0,1,1,1,1,0,2,1,0,3,2,2,2,1
16/01/20 16:31,a60db10e-5762-4945-97e9-a730d5ae7085,7,0,2,7,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,1
16/01/20 16:33,347d90df-eaa1-414c-a301-a92a76c797a5,1,0,2,2,0,0,0,0,0,1,1,0,3,1,0,3,2,2,2,1
16/01/20 16:34,6f561839-16fe-437c-b825-cb1cb5d5a141,10,0,3,4,0,0,0,0,1,2,1,0,2,2,1,3,2,2,2,1
16/01/20 16:38,d79d344b-8c33-49b4-a2b5-4791a5eecdbf,3,0,0,3,0,0,0,1,0,1,0,0,1,1,1,2,2,2,2,0
16/01/20 16:39,f0f36556-5b58-4204-844d-e6a240ef0245,3,0,1,6,0,0,0,1,0,2,1,0,0,1,0,2,2,2,2,0
16/01/20 16:39,8f395ce5-66ab-4ac7-a951-fa4ec1ce81bb,17,0,2,3,0,0,0,0,0,2,1,0,3,2,0,0,2,2,2,1
16/01/20 16:39,f02d4ee3-8f32-4032-a4fe-dad9bdc809fc,11,0,0,1,0,0,0,0,0,3,1,0,0,1,0,3,2,2,2,0
16/01/20 16:41,9d3083fd-37e4-4206-98e7-3d47b18c5ca8,16,0,2,1,0,0,1,0,0,1,1,0,0,1,0,1,2,2,2,0
16/01/20 16:44,bc34fdc6-d0a4-4ee8-9933-441ac91cb9c4,15,0,1,1,0,0,1,1,0,2,1,0,2,1,0,3,2,2,2,1
16/01/20 16:45,69cf5607-4375-4886-b996-dbab96cb1178,13,0,3,5,0,0,0,0,1,2,0,0,1,1,2,3,2,2,2,0
16/01/20 16:49,e538ae8b-eeb7-42c7-8540-2f1688445189,13,0,3,7,0,0,0,1,0,0,1,0,2,1,0,3,2,2,2,1
16/01/20 16:49,4fb67274-7c35-4607-a6d6-6a642a1a6ff6,16,1,2,5,0,0,0,1,0,1,1,0,2,2,0,2,0,0,0,0
16/01/20 16:53,17d60929-68ca-4484-9490-e103573b8d5e,15,0,2,1,0,0,0,0,1,2,1,0,3,2,0,3,2,2,2,1
16/01/20 16:54,b5e04064-d935-4772-8585-1b7826958535,9,0,3,7,0,0,1,1,0,2,1,0,1,1,0,1,2,2,2,0
16/01/20 16:58,1cdb162f-1dc0-4271-ae41-fea8b6e6d13b,11,0,1,2,0,0,0,0,0,1,1,0,2,2,0,3,2,2,0,1
16/01/20 17:01,6205b8d4-3516-43bb-9071-c3fa734a3ee6,17,0,3,5,1,0,0,0,0,1,1,0,2,1,0,2,2,2,2,1
16/01/20 17:05,99ea9913-1ddb-40bd-9777-c07a1687d0e6,18,0,3,1,0,0,1,0,0,1,1,1,2,2,2,3,2,2,2,0
16/01/20 17:08,d0586e5b-419f-4bba-bf6d-a650407718a4,16,0,2,5,0,1,0,1,0,1,0,0,0,2,0,2,2,2,2,1
16/01/20 17:11,f22f3c64-67ae-465e-9dd1-78c63445a630,3,0,2,4,0,0,0,0,0,0,1,0,1,0,2,2,2,2,2,0
16/01/20 17:13,182416eb-f1b7-4afa-bfa1-51812a3234c0,12,0,3,5,0,0,1,0,0,2,1,0,3,1,0,3,2,2,2,1
16/01/20 17:14,aea50d42-a184-4f1e-8266-83743c449ae1,5,0,3,3,0,0,0,0,0,1,1,0,0,1,1,3,2,2,2,1
16/01/20 17:17,7e6d6261-4bb2-4893-a429-25f610a36bbe,4,0,3,3,0,0,0,0,1,1,0,1,3,1,0,2,2,2,2,0
16/01/20 17:19,fe944c7c-5729-4665-9db7-0d8f309fc619,5,0,3,5,0,0,0,1,0,2,0,0,3,1,0,3,2,2,2,0
16/01/20 17:22,70073ef6-2f57-49ab-8582-83a129af2abe,10,0,3,1,0,0,0,0,1,1,1,0,0,1,0,3,2,2,2,0
16/01/20 17:25,6f00b313-505e-4f12-a6e9-8e315288f294,14,0,3,7,1,0,1,0,0,3,0,0,2,1,0,1,2,2,2,1
16/01/20 17:28,e317a70b-82a4-4a26-a00d-4090d0b6b4ec,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,3,2,2,0,0
16/01/20 17:32,07d79abc-047b-43d9-aae6-e9501c6a6fea,16,0,3,4,0,0,0,0,0,1,0,0,2,1,0,0,2,2,2,1
16/01/20 17:32,11e2f31b-9911-441b-9bf2-a28671e1c810,13,0,3,6,0,0,1,0,0,1,0,0,1,1,2,3,2,2,2,0
16/01/20 17:36,30242954-9e10-453c-9fc9-4311e829d950,5,0,1,7,0,0,0,0,0,2,1,0,3,1,1,3,2,2,2,1
16/01/20 17:39,ca908552-b905-456a-80d0-2db5bb9f9132,18,0,1,6,0,0,0,0,0,0,1,0,1,2,0,3,2,2,2,0
16/01/20 17:39,4f27e38e-2df3-418b-b367-e5edb2d273d8,0,0,3,1,0,0,0,0,1,2,0,0,2,1,0,1,2,2,2,1
16/01/20 17:42,aaa225b5-cd34-4688-b931-41e24d7e5eff,1,0,2,4,0,0,0,0,0,2,1,0,3,1,0,3,2,2,2,0
16/01/20 17:44,0176af0f-2815-4ff6-950b-f20b5d200f09,9,0,2,4,0,0,0,0,0,2,1,0,0,1,0,2,2,2,2,1
16/01/20 17:46,f8c614e9-c11f-494e-b738-618610c66e1a,15,0,3,7,0,0,0,0,0,1,1,0,3,1,1,3,2,2,2,1
16/01/20 17:47,fcee0480-488c-473b-bdbf-ba7bb66ecfc0,15,0,2,3,0,0,0,1,1,1,1,0,0,2,0,3,2,2,2,0
16/01/20 17:47,9f8f2ed2-a9dc-4407-999a-25ad11abcbbb,15,0,2,1,0,0,0,1,0,1,0,0,2,1,1,3,2,2,2,0
16/01/20 17:51,7dd47f88-8a5f-43d2-81aa-321972f8dd9d,16,0,2,7,0,0,0,0,1,1,0,0,2,2,0,2,2,2,2,1
16/01/20 17:51,f2906be5-91f4-444d-ba70-aa65cf45a4b2,6,0,3,6,0,0,0,1,1,1,1,1,2,1,0,3,2,2,2,1
16/01/20 17:54,1a5104ab-4123-4362-9a7d-e037ef4b78fb,0,0,2,6,1,0,0,1,0,1,1,0,2,2,2,0,2,2,2,1
16/01/20 17:56,7373863c-cc7f-45df-ad7d-43b82e3c01f9,2,0,3,4,0,0,0,0,1,1,1,0,0,2,0,3,2,2,0,0
16/01/20 17:59,9cb95776-df06-4f99-a32a-d06086804504,0,0,3,2,0,0,0,0,1,1,0,0,2,1,2,2,2,2,2,0
16/01/20 18:03,dc24f40f-eb81-4e14-873d-22a9a7e21be0,8,0,3,0,0,0,0,0,0,1,1,0,1,1,1,3,2,2,2,0
16/01/20 18:03,98c8bf57-0ebf-44ef-af68-98287d98d5b7,2,0,3,7,0,0,0,1,0,1,1,0,0,1,0,3,2,2,2,0
16/01/20 18:05,476f4b60-95a1-481e-83ac-9bcd36aace97,10,0,1,2,0,0,0,0,1,1,1,0,0,1,0,3,2,2,2,1
16/01/20 18:08,31a97fe8-08d6-4ef6-ac96-41fc634e01a8,13,0,3,5,1,0,1,1,0,1,1,0,1,1,0,3,2,2,2,1
16/01/20 18:12,6f07c106-1ede-4d06-bdad-5a501c59605a,17,0,3,1,0,0,1,1,0,2,1,0,0,1,0,0,2,2,2,1
16/01/20 18:16,4d5bcc61-64e4-4890-9b25-2d44807611e7,4,0,2,2,0,0,0,0,0,3,1,1,2,1,0,0,2,2,2,1
16/01/20 18:16,51844330-c0a7-4cab-a226-d106a3622b96,4,0,3,6,0,0,0,1,0,1,1,0,2,1,0,2,2,2,2,0
16/01/20 18:18,80cba9f6-daeb-40f0-ada9-5e703612228a,16,1,1,3,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,1
16/01/20 18:20,486c5c11-548f-41b2-ae16-71562d773051,7,0,3,5,0,0,0,0,0,1,1,0,2,2,1,2,2,2,2,1
16/01/20 18:23,1c62df8f-e081-4452-b22e-224f45465cd2,15,0,2,8,0,0,0,0,0,3,1,0,1,1,1,3,2,2,2,1
16/01/20 18:25,88236d1a-45e2-480f-bd5b-7b91627df0ef,1,0,2,6,0,0,0,1,0,2,1,0,2,0,0,3,2,2,2,1
16/01/20 18:29,04d2222a-72eb-4e93-8520-c0df43d16966,6,0,1,7,0,1,0,0,0,2,1,0,2,0,0,3,2,2,2,1
16/01/20 18:31,ec00ce38-fc0c-4137-b383-ecf7e32ea940,17,0,2,1,0,0,1,0,1,2,0,0,1,1,0,2,2,2,2,0
16/01/20 18:35,86e50d8a-c010-4c82-a2cc-f817da9c4a49,5,0,2,1,0,0,0,1,1,3,1,0,2,2,0,3,2,2,2,0
16/01/20 18:39,e3910100-6f6d-4564-8299-8dab1aac5352,16,1,1,1,0,0,1,0,0,1,1,0,3,2,0,2,1,0,2,1
16/01/20 18:42,9f09df0c-eb47-4ae2-9c83-3a029859e2c8,15,0,2,6,0,0,0,0,0,1,1,0,3,2,0,3,2,2,2,1
16/01/20 18:45,321e9858-996f-4005-a696-7647df880721,4,0,2,5,0,0,0,0,0,1,0,0,0,2,1,2,2,2,2,0
16/01/20 18:46,d03cb39c-fe66-4412-8d7e-76afb6ce41c6,8,0,3,4,0,0,0,0,0,2,1,0,0,1,0,3,2,2,2,0
16/01/20 18:47,d2beae69-d860-402d-9f08-1c670598128f,1,0,2,6,1,1,1,0,0,2,1,0,3,2,1,3,2,2,0,1
16/01/20 18:48,86fede12-17ea-4973-b0fe-bab03e6c78fd,4,0,0,3,0,0,0,1,0,3,0,0,2,1,0,0,2,2,2,0
16/01/20 18:48,13d4af5a-524f-48b8-beb4-bb1feb3d0666,13,0,1,6,0,0,0,0,0,2,0,0,1,1,1,3,2,2,2,1
16/01/20 18:48,51844330-c0a7-4cab-a226-d106a3622b96,0,0,3,6,0,1,0,1,0,2,0,0,1,0,0,1,2,2,2,0
16/01/20 18:48,483fd4b3-1499-4e43-8df7-2e7495133d03,13,0,1,3,0,0,0,0,0,2,1,0,1,0,1,3,2,2,1,1
16/01/20 18:51,13b0ad8c-1ef5-4ed9-9a69-980f8eef8db5,1,0,2,1,0,0,0,0,0,1,1,0,1,2,1,3,2,2,2,1
16/01/20 18:52,a3055e2b-9817-4265-bed6-bb7a7f4aa487,5,0,3,3,0,0,0,1,0,1,1,1,1,0,0,3,2,2,1,1
16/01/20 18:56,4e9842e3-ec9f-4745-85a2-5bdf3801fc51,17,0,1,4,0,0,0,0,0,0,1,0,3,2,2,2,2,2,2,0
16/01/20 19:00,cb18a6c2-5262-4848-8230-ffe20d3ff6f3,8,0,3,3,0,0,0,0,0,2,0,0,1,2,1,3,2,2,2,0
16/01/20 19:03,76e2f610-e0c7-4728-8e28-9b06f6650950,3,0,2,2,1,0,0,0,0,2,0,0,3,2,1,2,2,2,2,0
16/01/20 19:03,0152068a-3229-4f20-b63e-9ef20d0d2f66,8,0,0,0,0,0,1,0,1,1,0,0,2,2,0,3,2,2,2,0
16/01/20 19:06,8e9770bc-fb9f-4b87-8195-a8e047dc3865,7,0,3,3,0,0,1,0,0,2,1,0,2,1,0,2,2,2,2,1
16/01/20 19:06,9a8473ac-8005-4cda-83f5-7dc4cfab259b,14,1,1,4,1,0,1,0,0,1,1,0,3,1,0,2,0,0,2,1
16/01/20 19:08,d26302d0-3eb6-40df-b07b-f20f2cff6131,10,0,2,3,0,0,1,0,0,0,1,0,0,2,1,3,2,2,2,1
16/01/20 19:12,05fe5b2e-d106-4751-8a2e-f96a39c525fa,0,0,3,6,0,0,0,0,1,1,1,0,1,2,0,2,2,2,2,1
16/01/20 19:14,5ed7451d-67d6-4e2c-a55a-055ff8230406,15,0,3,3,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,0
16/01/20 19:17,e2e7d36d-e159-485b-b468-c399259c4008,10,0,1,1,0,0,0,0,1,2,1,0,3,1,0,3,2,2,2,1
16/01/20 19:18,21099219-5acf-4cb0-ac6c-365268df9717,3,0,1,1,0,0,0,0,0,1,1,0,3,1,0,0,2,2,0,0
16/01/20 19:20,02e3b74b-174c-43be-af05-cc5b59f98828,15,0,3,1,0,0,0,1,0,2,1,0,1,1,0,3,2,2,2,1
16/01/20 19:20,81f8416e-6774-4817-b846-501f7f67a9fb,2,0,3,2,0,1,0,1,0,2,1,0,0,2,0,3,2,2,2,0
16/01/20 19:24,10428cd8-2905-4c9c-a19b-799d231ca86c,3,0,3,7,0,0,0,0,0,1,1,0,2,2,1,2,2,2,2,1
16/01/20 19:24,7d9ee608-d016-42c9-8c0f-bb1ffc29d094,2,0,1,5,0,0,0,0,0,2,0,1,2,1,1,3,2,2,2,1
16/01/20 19:25,3685e770-ea2f-4d2d-992c-c9f23251e443,15,0,0,2,0,0,0,1,1,2,0,0,3,1,1,3,2,2,2,1
16/01/20 19:29,c048a957-7887-4042-a54a-a2d581ae1150,4,0,2,5,0,0,0,1,1,1,0,0,1,2,0,2,2,2,0,0
16/01/20 19:29,f3c2ece1-63f2-42e2-b8e2-dde39de1f26c,17,0,1,6,0,0,1,1,0,1,1,0,0,2,0,2,2,2,2,0
16/01/20 19:29,82882d30-f3f8-4008-ab57-8be6b31309b4,13,0,2,8,0,0,0,0,0,1,1,0,0,0,0,3,2,2,2,0
16/01/20 19:30,476df451-2ffe-445b-a4b0-f4229a589857,2,0,3,1,0,0,0,1,1,1,1,0,2,1,1,3,2,2,2,1
16/01/20 19:30,da9af492-4670-477f-8b64-699282196c9d,16,0,2,4,0,0,0,0,0,2,1,0,0,1,0,1,2,2,2,1
16/01/20 19:34,2f4afdac-a66e-4c7b-8cb2-3ec8bafd1f76,16,1,2,3,0,0,0,0,0,2,1,0,2,2,0,2,1,0,2,1
16/01/20 19:35,1b84ccc2-060d-42c0-a959-24b54f9b5ad9,17,0,2,1,0,0,0,0,0,0,1,0,0,1,1,2,2,2,2,0
16/01/20 19:35,6c3022f6-b3ce-4394-9de7-baccad845d28,18,1,2,1,0,0,1,0,1,1,0,0,1,2,0,3,0,0,2,1
16/01/20 19:39,e4fdd92a-4e62-4a10-a0d9-aca8ac8270a2,16,1,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0
16/01/20 19:43,dbe47e58-333e-4573-b0e2-2567aed916d0,13,0,3,0,0,0,0,0,0,2,1,0,1,1,0,3,2,2,0,0
16/01/20 19:43,a0220e22-15fa-438e-b149-fc64618277ac,8,0,2,4,1,0,0,0,0,0,1,0,3,2,1,3,2,2,2,0
16/01/20 19:45,2bf7dd87-0c4d-429b-abd0-129c5de406bf,5,0,3,2,0,0,0,0,0,2,0,0,1,1,0,3,2,2,0,1
16/01/20 19:48,49565480-4860-40fe-88a8-046a28a4e396,5,0,2,3,0,0,0,0,0,1,1,0,2,1,1,3,2,2,2,1
16/01/20 19:50,b687c029-a889-4d12-980c-7ac75c19c02d,15,0,1,3,0,0,0,0,1,2,1,0,3,1,1,3,2,2,2,0
16/01/20 19:50,3f09c8f6-99bc-414b-891c-867d28772f70,0,0,2,7,0,0,0,0,1,1,1,0,2,1,0,2,2,2,2,1
16/01/20 19:51,8e647d82-fb4f-4b87-84df-0fdfb3c718b3,2,0,3,5,0,0,0,0,0,1,1,0,3,2,0,3,2,2,0,0
16/01/20 19:52,548646e0-9279-496f-8427-01f70fe6a0a5,7,0,3,1,0,0,1,1,1,1,0,0,3,1,1,2,2,2,2,1
16/01/20 19:55,9b33c07b-c57f-4741-8ac8-f7c8053a5288,0,0,2,5,0,0,1,0,1,3,0,0,3,1,0,2,2,2,2,1
16/01/20 19:59,d8a463f3-12af-4e0e-95ff-b3ef05b11755,13,0,3,4,0,0,0,0,1,3,1,0,2,1,1,3,2,2,2,1
16/01/20 20:03,9e4500e1-4752-4fb5-8b88-a13d5ce85087,14,1,2,1,1,0,1,1,0,3,0,0,1,1,1,0,0,0,2,0
16/01/20 20:07,f37fa97d-725c-424b-9cb4-78e4655fced7,7,0,3,3,0,0,0,1,0,1,1,0,2,1,0,2,2,2,2,0
16/01/20 20:10,c43f7623-8710-4c9a-b49c-78d288f3f2aa,6,0,0,7,0,0,0,1,0,1,0,0,2,2,0,3,2,2,2,1
16/01/20 20:13,5b56eae6-970e-4982-90e6-75acc6bda450,9,0,0,7,0,0,1,0,1,2,1,0,3,1,2,2,2,2,2,0
16/01/20 20:14,3a4d252e-ed50-4eaf-a586-6c23f8e0e15f,12,0,1,1,0,0,0,0,0,1,1,0,2,2,0,3,2,2,2,0
16/01/20 20:16,560c4380-c8e3-482e-a141-41159caf6c45,0,0,3,4,0,0,0,0,0,1,0,0,2,2,0,0,2,2,2,1
16/01/20 20:20,c3ed19b2-5401-4914-99a8-2bf5e40bcc15,3,0,2,3,0,0,0,0,0,1,1,0,1,2,1,0,2,2,0,0
16/01/20 20:23,66ca5774-8a70-47f6-89ff-911d02f0c180,0,0,2,6,0,0,1,1,0,1,1,0,1,0,2,2,2,2,2,1
16/01/20 20:26,82b499e4-0890-4237-a7f6-bb58bc4a8017,2,0,3,3,0,0,1,0,0,1,1,0,2,1,1,3,2,2,2,0
16/01/20 20:30,0142f602-326a-4098-94bc-679d7ced07f8,16,0,3,6,0,0,0,1,1,2,0,0,2,1,0,0,2,2,2,0
16/01/20 20:32,3dd8720d-cc58-49ab-aad4-4d25849db79e,0,0,1,1,0,0,0,1,0,2,0,0,2,2,0,2,2,2,2,1
16/01/20 20:36,0410ed21-dc49-4ba0-9c39-706127b68b62,16,0,3,7,0,0,0,0,0,1,1,0,1,2,0,2,2,2,2,1
16/01/20 20:36,8377c3e2-f276-4f83-87a4-829b78001a55,4,0,1,2,0,0,1,0,1,2,1,0,3,1,0,2,2,2,2,1
16/01/20 20:39,df5c8982-465c-4e8b-95cf-35d679d6516f,17,0,3,4,1,0,0,0,0,1,0,0,1,1,0,2,2,2,2,0
16/01/20 20:41,165c6c48-32e9-4904-80e5-25cb34229deb,10,0,2,4,0,0,0,1,0,1,1,0,3,1,0,3,2,2,2,0
16/01/20 20:44,f0b9755f-501c-4bb1-8092-e57d7c384f38,12,0,2,6,0,0,0,1,0,1,1,0,3,0,0,3,2,2,2,1
16/01/20 20:46,4d432d5d-6c00-462d-99c5-dc1a0c4641bf,4,0,1,3,0,0,0,1,0,2,1,0,1,1,0,2,2,2,2,1
16/01/20 20:48,4b5f2096-07a1-457b-95ca-e0dac7c70f13,0,0,2,3,0,0,0,1,0,1,1,0,1,1,0,1,2,2,0,0
16/01/20 20:52,6b4d895a-5723-46f8-a402-6dfeae60c095,15,0,2,3,0,0,0,0,0,2,1,0,1,2,1,3,2,2,2,0
16/01/20 20:54,0fa78d2a-17bf-4fde-802c-2f6def5b8126,12,1,2,1,0,0,0,1,0,1,1,0,1,1,0,3,0,0,2,0
16/01/20 20:55,cea97e22-8644-4f6f-9859-9225da1e3f7d,5,0,2,1,0,0,1,0,1,2,0,0,0,2,0,3,2,2,2,0
16/01/20 20:57,82882d30-f3f8-4008-ab57-8be6b31309b4,17,0,2,5,0,0,0,1,0,2,1,0,2,1,0,2,2,2,2,1
16/01/20 21:00,fa65caa7-19f0-4471-9b45-0a5e43893865,14,0,0,5,1,0,1,0,0,2,0,0,2,1,0,2,2,2,2,1
16/01/20 21:04,e7acf0a2-3027-44c2-92f8-998a3163a281,14,0,2,2,1,0,1,0,0,3,0,0,2,1,0,1,2,2,2,1
16/01/20 21:05,0756158a-6e42-4a68-bcf1-5d3849e7613a,15,0,3,6,0,0,0,0,0,1,1,0,1,2,2,3,2,2,2,1
16/01/20 21:06,0a0c0941-7fb1-499b-af19-d48312369d12,9,0,2,5,0,0,0,0,1,0,0,0,2,1,0,2,2,2,0,1
16/01/20 21:10,7525453e-e39d-4b16-9f3d-82ff4d65b151,14,0,2,5,1,0,1,0,0,1,0,0,3,2,0,2,2,2,2,1
16/01/20 21:10,a8bbac1b-f759-4444-995f-31c31e91eeb8,15,0,1,1,0,0,0,0,0,3,1,0,3,2,1,3,2,2,2,0
16/01/20 21:13,98fe92c4-1937-451d-b55c-875745dfbdd8,4,0,3,6,0,0,1,1,1,0,1,0,2,1,0,0,2,2,0,0
16/01/20 21:13,65398fbf-4f2a-4a3e-8e88-b5355faeb37d,16,0,3,3,0,0,0,0,1,2,0,0,1,2,0,2,2,2,2,0
16/01/20 21:16,68a44612-2502-4272-81c1-6bfe369eccef,2,0,1,1,0,0,0,1,0,2,1,0,1,2,0,3,2,2,1,1
16/01/20 21:18,3d49f6c6-5dca-499d-bd6a-016dd28ec03d,16,0,3,7,0,0,0,0,1,2,1,1,2,2,0,1,2,2,2,1
16/01/20 21:21,58784b24-053d-4c60-b578-c2f8e573149b,4,0,3,7,0,0,0,1,1,2,1,1,2,1,0,2,2,2,2,0
16/01/20 21:21,690f9397-5aa7-4062-954c-8c5dbd157e5b,15,0,3,1,0,0,0,0,0,0,0,0,1,2,0,3,2,2,2,0
16/01/20 21:24,a39042df-d788-4ad7-ac8f-87883ef4477d,16,0,1,2,0,0,0,0,0,0,1,0,2,1,0,0,2,2,2,1
16/01/20 21:26,6456f29f-2539-4813-966b-bc7b83b9af33,12,0,2,7,0,0,1,0,0,2,0,0,2,1,0,3,2,2,2,0
16/01/20 21:29,cf380017-d369-4b85-b977-e985f1f02104,15,0,2,7,0,0,0,0,1,2,1,0,1,2,1,3,2,2,2,0
16/01/20 21:29,ba268eca-3d52-420a-917b-d8f13bb8778c,4,0,2,3,0,0,0,0,0,1,1,0,0,1,0,2,2,2,2,0
16/01/20 21:29,29c7254b-15d9-4103-a00a-2c7484c6991d,18,0,3,2,0,0,0,0,0,1,1,0,1,1,0,3,2,2,2,0
16/01/20 21:31,7b18841b-07d4-4415-99ff-c6a0affb8f7c,8,0,2,2,0,0,0,0,0,3,0,0,3,1,1,3,2,2,1,1
16/01/20 21:35,1655521e-902c-4b63-adde-cdd976a508e7,12,0,1,3,0,0,0,1,0,1,0,0,1,1,1,3,2,2,2,0
16/01/20 21:39,33883d6e-3ff4-4456-8c2a-436613e3bd9b,16,1,2,2,0,0,1,0,0,1,0,0,1,0,2,2,0,0,2,1
16/01/20 21:43,fbe90847-cb6c-4aef-9237-c1048b57590c,16,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,2,2,2,0
16/01/20 21:44,ed8544ac-4159-4d3a-ab5c-77cd888f0e0d,4,0,2,2,0,0,1,1,0,1,1,0,2,1,2,1,2,2,0,1
16/01/20 21:44,c336b584-88cd-4fca-abb9-f5c86eb75003,16,0,3,3,0,0,0,0,0,2,1,0,3,1,0,2,2,2,1,1
16/01/20 21:44,220ddbea-6239-4f85-b77a-20817494b3e6,16,0,2,5,0,0,0,0,0,3,1,0,0,1,1,2,2,2,2,0
16/01/20 21:46,7fae3de6-ae81-4c7c-ab38-7eb32d9ed33a,10,0,3,0,0,0,0,0,1,1,1,0,0,2,0,3,2,2,2,1
16/01/20 21:46,5d70cb08-4bd8-4ef3-839e-a4260ab6e70c,12,0,3,6,0,0,1,1,0,1,1,0,0,1,0,3,2,2,2,0
16/01/20 21:47,16f0966f-17fd-4e7f-bc68-e924f03e4486,8,0,2,7,0,0,0,0,0,2,1,0,2,1,0,3,2,2,2,1
16/01/20 21:49,b874529f-bc2b-4b6d-b431-3c745e7adc55,5,0,0,2,0,0,0,0,1,2,0,0,3,1,1,3,2,2,2,1
